sell_form_id,sell_form_title,sell_form_cat,sell_form_type,sell_form_res_type,sell_form_def_value,sell_form_opt,sell_form_pos,sell_form_length,sell_min_value,sell_max_value,sell_form_desc,sell_form_opts_values,sell_form_field_desc,sell_form_param_id,sell_form_param_values,sell_form_parent_id,sell_form_parent_value,sell_form_unit,sell_form_options
23105,Kolor,15988,6,2,0,8,1,4,0.00,8191.00,biały|beżowy|odcienie żółtego|odcienie pomarańczowego |odcienie czerwieni|odcienie różowego|odcienie fioletowego|odcienie niebieskiego|odcienie zieleni|odcienie brązowego|odcienie szarości|czarny|wielokolorowy,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,DiO>wyposażenie -przezroczysty,11509,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,0,0,,2
23106,Kolor,15996,6,2,0,8,1,4,0.00,8191.00,biały|beżowy|odcienie żółtego|odcienie pomarańczowego |odcienie czerwieni|odcienie różowego|odcienie fioletowego|odcienie niebieskiego|odcienie zieleni|odcienie brązowego|odcienie szarości|czarny|wielokolorowy,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,DiO>wyposażenie -przezroczysty,11509,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,0,0,,2
23107,Gwint żarówki,49855,4,2,0,8,1,1,0.00,5.00, -- Wybierz -- |E14|E17|E26|E27|inny,0|1|2|3|4|5,DiO>Abażury i klosze,24228,0|1|2|3|4|5,0,0,,0
23108,Moc,10774,1,2,0,8,2,0,0.00,0.00,,,DiO> Oświetlenie,24230,,0,0,W,0
23109,Moc,5318,1,2,0,8,3,0,0.00,0.00,,,DiO> Oświetlenie,24230,,0,0,W,0
23110,Długość/wysokość,5318,3,3,0,8,4,0,0.00,0.00,,,DiO>Lampy,24231,,0,0,cm,0
23111,Rodzaj gwintu,10774,4,2,0,8,3,2,0.00,21.00, -- Wybierz -- |E5|E10|E11|E12|E13|E14|E17|E26|E27|E39|E40|G4|G9|G24|GU11|GU10|MR11|MR16|G53|GX53|inny,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,DiO>Źródła światła,24232,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0,0,,0
23112,Rodzaj szkła,10774,4,2,0,8,4,1,0.00,3.00, -- Wybierz -- |przezroczyste|mleczne|kolorowe,0|1|2|3,DiO>Źródła światła,24233,0|1|2|3,0,0,,0
23113,Kolor światła,10774,4,2,0,8,3,1,0.00,5.00, -- Wybierz -- |biały ciepły|biały zimny|czerwony|wielokolorowy|inny,0|1|2|3|4|5,DiO>Źródła światła,24234,0|1|2|3|4|5,0,0,,0
23114,Materiał wykonania,15990,4,2,0,8,2,1,0.00,6.00, -- Wybierz -- |akryl|bawełna|jedwab|polar|wełna|inny,0|1|2|3|4|5|6,DiO>Koce i narzuty,24235,0|1|2|3|4|5|6,0,0,,0
23115,Wymiary,15990,4,2,0,8,1,2,0.00,19.00, -- Wybierz -- |70x160cm|110x170cm|120x170cm|120x180cm|130x160cm|130x170cm|150x170cm|150x200cm|150x240cm|160x200cm|160x240cm|200x200cm|200x220cm|200x230cm|200x240cm|inny wymiar|220x220cm|220x240cm|240x240cm,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,DiO>Koce i narzuty,24236,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19,0,0,,0
23116,Materiał wypełnienia,15987,4,2,0,8,1,2,0.00,23.00, -- Wybierz -- |jedwab|puch|pierze|mieszanka puchów|wełna|wiskoza|lyocell|włókna poliestrowe|włókna silikonowe|poliester silikonowany|granulat silikonowy|inne,0|1|2|3|15|16|17|18|19|20|21|22|23,"DiO>kołdry,poduszki",24237,0|1|2|3|15|16|17|18|19|20|21|22|23,0,0,,0
23117,Sezonowość kołdry,15987,4,2,0,8,1,1,0.00,4.00, -- Wybierz -- |letnia|wiosenno-jesienna|zimowa|całoroczna,0|1|2|3|4,DiO>Kołdry,24238,0|1|2|3|4,0,0,,0
23118,Stan,147286,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23119,Stan,147267,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23120,Stan,147283,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23121,Stan,147282,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23122,Stan,147284,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23123,Stan,147263,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23124,Stan,147292,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23125,Stan,147306,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23126,Stan,147310,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23127,Stan,147266,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23128,Stan,147285,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23129,Stan,147311,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23130,Stan,147279,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23131,Stan,147281,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23132,Stan,147280,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23133,Rok produkcji,99193,1,2,0,8,7,4,1900.00,2100.00,,,,1,,0,0,,0
23134,Rozmiar,147278,4,2,0,8,1,2,0.00,13.00, -- Wybierz -- |XXS|XS|S|M|L|XL|XXL|3XL|4XL|5XL|Większy niż 5XL|Niestandardowy|Uniwersalny,0|1|2|3|4|5|6|7|8|9|10|11|12|13,"XXS, XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL, większy niż 5XL, niestandardowy, uniwersalny",54,0|1|2|3|4|5|6|7|8|9|10|11|12|13,0,0,,0
23135,Kolor,147281,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23136,Kolor,147280,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23137,Kolor,147306,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23138,Kolor,147284,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23139,Kolor,147283,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23140,Kolor,147292,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23141,Kolor,147285,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23142,Kolor,147286,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23143,Kolor,147287,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23144,Kolor,147278,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23145,Kolor,147279,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23146,Kolor,147282,6,2,0,8,2,4,0.00,8191.00,Biel|Czerń|Odcienie brązu i beżu|Odcienie fioletu|Odcienie niebieskiego|Odcienie pomarańczowego|Odcienie szarości i srebra|Odcienie zieleni|Odcienie żółtego i złota|Wielokolorowy|Inny kolor|Odcienie czerwieni|Odcienie różu,1|2|4|8|16|32|64|128|256|512|1024|2048|4096,w odzieżu i obuwiu (dla dorosłych i dla dzieci),451,1|2|4|16|32|64|128|256|512|1024|2048|4096|8192,0,0,,0
23147,Stan,147278,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |Nowy|Używany,0|1|2,"globalny ""Stan""",11323,0|1|2,0,0,,0
23148,Liczba opon w ofercie,99198,4,2,0,1,1,1,0.00,3.00, -- Wybierz -- |1 szt.|2 szt.|Komplet 4 szt.,0|1|2|3,opony,15808,0|1|2|3,0,0,,0
23149,Liczba opon w ofercie,99196,4,2,0,1,1,1,0.00,3.00, -- Wybierz -- |1 szt.|2 szt.|Komplet 4 szt.,0|1|2|3,opony,15808,0|1|2|3,0,0,,0
23150,Średnica zewnętrzna,99198,4,2,0,8,10,1,0.00,7.00," -- Wybierz -- |30""|31""|32""|33""|35""|37""|Inna",0|1|2|3|4|5|6|7,moto - opony terenowe,24212,0|1|2|3|4|5|6|7,0,0,,0
23151,Liczba opon w ofercie,99195,4,2,0,1,1,1,0.00,2.00, -- Wybierz -- |1 szt.|Komplet 2 szt.,0|1|2,moto - opony do motocykli,24213,0|1|2,0,0,,0
23152,Indeks nośności,99193,1,2,0,8,8,3,20.00,170.00,,,moto - opony,24214,,0,0,,0
23153,Liczba opon w ofercie,147472,4,2,0,1,1,1,0.00,3.00, -- Wybierz -- |1 szt.|2 szt.|Komplet 4 szt.,0|1|2|3,opony,15808,0|1|2|3,0,0,,0
23154,Oś pojazdu,99197,6,2,0,8,10,1,0.00,7.00,Oś prowadząca|Oś napędowa|Oś naczepowa,1|2|4,moto - opony ciężarowe,24209,1|2|4,0,0,,2
23155,Przeznaczenie,99197,6,2,0,8,11,2,0.00,31.00,Szosowe|Transport mieszany|Terenowe|Zimowe|Autobus,1|2|4|8|16,moto - opony ciężarowe,24211,1|2|4|8|16,0,0,,2
23156,Materiał wypełnienia,15988,4,2,0,8,2,2,0.00,23.00, -- Wybierz -- |jedwab|puch|pierze|mieszanka puchów|wełna|wiskoza|lyocell|włókna poliestrowe|włókna silikonowe|poliester silikonowany|granulat silikonowy|inne,0|1|2|3|15|16|17|18|19|20|21|22|23,"DiO>kołdry,poduszki",24237,0|1|2|3|15|16|17|18|19|20|21|22|23,0,0,,0
23157,Materiał poszycia,15987,4,2,0,8,2,1,0.00,8.00, -- Wybierz -- |bawełna|bawełna z poliestrem|elanobawełna|mikrofaza|flizelina|poliester|satyna|inny,0|1|2|3|4|5|6|7|8,DiO>Kołdry,24268,0|1|2|3|4|5|6|7|8,0,0,,0
23158,Wymiary poduszki,15996,4,2,0,8,2,2,0.00,12.00, -- Wybierz -- |40x40cm|40x50cm|40x60cm|50x50cm|50x60cm|50x70cm|60x60cm|60x70cm|60x80cm|70x70cm|70x80cm|inny rozmiar,0|1|2|3|4|5|6|7|8|9|10|11|12,DiO>Poduszki,24269,0|1|2|3|4|5|6|7|8|9|10|11|12,0,0,,0
23159,Wymiary poduszki,15988,4,2,0,8,2,2,0.00,12.00, -- Wybierz -- |40x40cm|40x50cm|40x60cm|50x50cm|50x60cm|50x70cm|60x60cm|60x70cm|60x80cm|70x70cm|70x80cm|inny rozmiar,0|1|2|3|4|5|6|7|8|9|10|11|12,DiO>Poduszki,24269,0|1|2|3|4|5|6|7|8|9|10|11|12,0,0,,0
23160,Skarpety,147287,6,2,0,8,1,9,0.00,134217727.00,24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50,1|2|4|8|16|32|64|128|256|512|1024|2048|4096|8192|16384|32768|65536|131072|262144|524288|1048576|2097152|4194304|8388608|16777216|33554432|67108864,"SiT, Bieganie",24288,1|2|4|8|16|32|64|128|256|512|1024|2048|4096|8192|16384|32768|65536|131072|262144|524288|1048576|2097152|4194304|8388608|16777216|33554432|67108864,0,0,,0
23163,Data,10358,4,2,0,1,0,1,0.00,2.00, -- Wybierz -- |do 1945|po 1945,0|1|2,data odznaki,3847,0|1|2,0,0,,0
23164,Wysokość (cm),26272,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24448,,0,0,см,0
23165,Wysokość (cm),26274,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24448,,0,0,см,0
23166,Wysokość (cm),26273,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24448,,0,0,см,0
23167,Wysokość (cm),26275,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24448,,0,0,см,0
23168,Wysokość (cm),26277,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24448,,0,0,см,0
23169,Wysokość (cm),26280,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24448,,0,0,см,0
23170,Szerokość (cm),26272,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24468,,0,0,см,0
23171,Szerokość (cm),26280,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24468,,0,0,см,0
23172,Szerokość (cm),26277,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24468,,0,0,см,0
23173,Szerokość (cm),26273,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24468,,0,0,см,0
23174,Szerokość (cm),26275,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24468,,0,0,см,0
23175,Szerokość (cm),26274,3,3,0,8,0,5,1.00,10000.00,,,dot. obrazów w AiS,24468,,0,0,см,0
23176,Rodzaj drewna,26230,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23177,Rodzaj drewna,26232,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23178,Rodzaj drewna,26233,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23179,Rodzaj drewna,26231,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23180,Rodzaj drewna,26228,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23181,Rodzaj drewna,26235,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23182,Rodzaj drewna,26229,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23183,Rodzaj drewna,26252,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23184,Rodzaj drewna,26238,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23185,Rodzaj drewna,26236,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23186,Rodzaj drewna,26245,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23187,Rodzaj drewna,26234,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23188,Rodzaj drewna,26239,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23189,Rodzaj drewna,26237,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23190,Rodzaj drewna,26242,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23191,Rodzaj drewna,26261,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23192,Rodzaj drewna,26244,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23193,Rodzaj drewna,26249,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23194,Rodzaj drewna,26243,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23195,Rodzaj drewna,26240,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
23196,Rodzaj drewna,26250,4,2,0,8,0,2,0.00,16.00, -- Wybierz -- |Akacja|Brzoza|Buk|Cis|Dąb|Grab|Jesion|Jodła|Klon|Olcha|Sosna|Świerk|Topola|Egzotyczne|Inne|Lipa,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,Rodzaj drewna dla antyków,24488,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,0,0,,0
